cell_id,glat,glng,lat,lng,count,weight
1193,38.5,-122.10000000000001,38.50299144108615,-122.10798953188369,71,141
1194,38.5,-122.0,38.508768732096385,-121.98223967671302,250,528
1195,38.5,-121.9,38.485660958916604,-121.92192458200812,241,511
1196,38.5,-121.80000000000001,38.50186027497781,-121.79164321476212,1679,3917
1197,38.5,-121.7,38.53769542765437,-121.7328165699586,681,1593
1198,38.5,-121.60000000000001,38.503857208981486,-121.57249345405293,32,64
1199,38.5,-121.5,38.516745892003264,-121.4785847802026,9200,19424
1200,38.5,-121.4,38.4866328302621,-121.41152190105703,10481,20996
1201,38.5,-121.30000000000001,38.50223888165887,-121.32187333102392,1371,2753
1202,38.5,-121.2,38.5009925950193,-121.21660718045473,431,870
1203,38.5,-121.10000000000001,38.5002092247417,-121.0991216100974,221,446
1204,38.5,-121.0,38.50526466151868,-121.01927363885336,72,146
1205,38.5,-120.9,38.4663573059709,-120.89971253520231,162,327
1206,38.5,-120.80000000000001,38.50948372195998,-120.8114275745994,124,249
1207,38.5,-120.7,38.50862840277778,-120.70566068055557,72,144
1208,38.5,-120.60000000000001,38.4808575836003,-120.60710553242194,53,106
1209,38.5,-120.5,38.48334670473196,-120.51328732089176,177,360
1210,38.5,-120.4,38.53404500592745,-120.41417255794613,84,169
1211,38.5,-120.30000000000001,38.54270559658879,-120.31023163923507,20,40
1212,38.5,-120.0,38.4702424375,-120.02885270833333,48,98
1213,38.5,-119.5,38.50888311314624,-119.47032777035159,91,190
1214,38.6,-123.30000000000001,38.57701633333739,-123.31716718031166,66,133
1215,38.6,-122.9,38.61081768708751,-122.87411134987647,420,843
1216,38.6,-122.80000000000001,38.58252754052145,-122.82035618194412,347,704
1217,38.6,-122.7,38.577692658990564,-122.67230017765729,257,533
1218,38.6,-122.60000000000001,38.60512293825137,-122.59584635755213,872,1781
1219,38.6,-122.5,38.56201814487477,-122.49780977081788,189,384
1220,38.6,-122.4,38.59895465,-122.42910172,100,200
1221,38.6,-122.0,38.60165994907503,-121.9608451306476,115,244
1222,38.6,-121.9,38.5931979602962,-121.88770704866381,84,170
1223,38.6,-121.80000000000001,38.59745991893301,-121.78548431907943,282,570
1224,38.6,-121.7,38.560752091009796,-121.69796580658304,763,1778
1225,38.6,-121.60000000000001,38.57732344750915,-121.5856642993719,2474,5813
1226,38.6,-121.5,38.58606847075113,-121.49302689498352,16019,35319
1227,38.6,-121.4,38.59761784808204,-121.40155966229898,20664,42556
1228,38.6,-121.30000000000001,38.60730821252265,-121.30956915915239,6449,12930
1229,38.6,-121.2,38.63055574083713,-121.20123513600699,1610,3270
1230,38.6,-121.10000000000001,38.63717078685615,-121.10299985535974,727,1454
1231,38.6,-121.0,38.590772601560175,-120.99353881138738,192,386
1232,38.6,-120.9,38.62614454098361,-120.88426518032787,122,248
1233,38.6,-120.80000000000001,38.59974981481482,-120.82972491358024,81,165
1234,38.6,-120.7,38.61515264579071,-120.69304190762763,187,374
1235,38.6,-120.60000000000001,38.61953824260327,-120.59933974137395,76,152
1236,38.6,-120.5,38.640101461538464,-120.52928696153846,26,52
1237,38.6,-120.30000000000001,38.55868031736137,-120.2817631441504,20,40
1238,38.6,-120.2,38.618125430526945,-120.21558580068385,53,106
1239,38.6,-119.5,38.60323718055478,-119.51199544714619,52,109
1240,38.7,-123.5,38.73434575757576,-123.48338348484847,33,67
1241,38.7,-123.4,38.674427024405055,-123.41623590752808,73,150
1242,38.7,-123.30000000000001,38.665218029686024,-123.31752730815212,23,46
1243,38.7,-123.0,38.70763241245978,-122.98155049210506,89,178
1244,38.7,-122.9,38.690037523445554,-122.89526156464635,421,840
1245,38.7,-122.80000000000001,38.67473596706115,-122.82046308821198,96,192
1246,38.7,-122.60000000000001,38.67760618710837,-122.59995597948982,550,1094
1247,38.7,-122.5,38.69089353701684,-122.4791289526884,57,112
1248,38.7,-122.4,38.69507348042214,-122.43709053822933,25,50
1249,38.7,-122.10000000000001,38.71707732038835,-122.11107770873787,103,209
1250,38.7,-122.0,38.69091897975879,-121.99355070616974,348,718
1251,38.7,-121.9,38.6758577984193,-121.8831765990728,99,201
1252,38.7,-121.80000000000001,38.69873345075388,-121.78384343195931,561,1188
1253,38.7,-121.7,38.67772976734982,-121.72289300165252,574,1278
1254,38.7,-121.60000000000001,38.675644679667094,-121.60394778039529,1425,3217
1255,38.7,-121.5,38.680627370737106,-121.50560694453404,1944,4074
1256,38.7,-121.4,38.680595981584425,-121.37462703006776,8016,16585
1257,38.7,-121.30000000000001,38.68801431314201,-121.31106955557793,8344,17761
1258,38.7,-121.2,38.691619265428926,-121.21698383000522,3006,6000
1259,38.7,-121.10000000000001,38.67907951251397,-121.07564149118237,1185,2376
1260,38.7,-121.0,38.67327641791522,-120.99665479702526,1361,2731
1261,38.7,-120.9,38.68864862138073,-120.9072071234252,1069,2151
1262,38.7,-120.80000000000001,38.70890778624169,-120.81408080734279,1555,3113
1263,38.7,-120.7,38.715338691036074,-120.70427879809766,818,1647
1264,38.7,-120.60000000000001,38.72415690501807,-120.60841888959254,301,602
1265,38.7,-120.10000000000001,38.69313436430922,-120.08697282637144,132,270
1266,38.7,-120.0,38.70177477667369,-119.9857472398971,86,180
1267,38.7,-119.5,38.67364737801547,-119.54445819795683,22,44
1268,38.800000000000004,-123.60000000000001,38.81319444871795,-123.59076752564103,78,155
1269,38.800000000000004,-123.5,38.77463470588235,-123.53020101176469,85,171
1270,38.800000000000004,-123.10000000000001,38.8426400811959,-123.06498659769112,23,48
1271,38.800000000000004,-123.0,38.79512842688945,-123.001657737206,428,853
1272,38.800000000000004,-122.7,38.81162806756757,-122.70890543918918,148,297
1273,38.800000000000004,-122.60000000000001,38.788077013920734,-122.59271859990442,361,725
1274,38.800000000000004,-122.2,38.80008558974359,-122.17969820512822,39,80
1275,38.800000000000004,-122.0,38.78263512148907,-122.01106858440525,25,50
1276,38.800000000000004,-121.9,38.79744587899863,-121.8997360302019,160,356
1277,38.800000000000004,-121.80000000000001,38.7832052475123,-121.79225755685947,54,113
1278,38.800000000000004,-121.7,38.802247733336024,-121.72130294901902,135,280
1279,38.800000000000004,-121.60000000000001,38.796359836250666,-121.60376340133625,38,76
1280,38.800000000000004,-121.5,38.788415231060796,-121.51401741187301,465,947
1281,38.800000000000004,-121.4,38.76785851818161,-121.39068689937059,128,257
1282,38.800000000000004,-121.30000000000001,38.78374704393025,-121.2789384602716,2685,5701
1283,38.800000000000004,-121.2,38.795875003897955,-121.20693926237762,1786,4062
1284,38.800000000000004,-121.10000000000001,38.81317411462898,-121.12692833627572,212,434
1285,38.800000000000004,-121.0,38.79959712799551,-121.01964720807051,165,333
1286,38.800000000000004,-120.9,38.79633215771096,-120.89560373779801,272,552
1287,38.800000000000004,-120.80000000000001,38.77925542124542,-120.808358989011,273,550
1288,38.800000000000004,-120.7,38.77211490566038,-120.70526041509434,53,106
1289,38.800000000000004,-120.60000000000001,38.76076128230016,-120.58147005247969,297,588
1290,38.800000000000004,-120.5,38.763140330376224,-120.51057491694674,81,165
1291,38.800000000000004,-120.4,38.77783801931136,-120.41376674306836,157,319
1292,38.800000000000004,-120.30000000000001,38.772738370346225,-120.2950483746001,170,341
1293,38.800000000000004,-120.2,38.78635000655298,-120.20068219231437,99,198
1294,38.800000000000004,-120.10000000000001,38.807862856261416,-120.11144721936554,225,467
1295,38.800000000000004,-120.0,38.82448414209111,-120.02660169329937,249,508
1296,38.800000000000004,-119.9,38.77593998078029,-119.91563198053073,81,168
1297,38.800000000000004,-119.80000000000001,38.790281072315416,-119.8088626936752,67,139
1298,38.900000000000006,-123.7,38.90219282539683,-123.68300068253969,63,126
1299,38.900000000000006,-123.60000000000001,38.896475787878785,-123.61770809090909,33,66
1300,38.900000000000006,-123.2,38.89786129951879,-123.20465408270124,33,66
1301,38.900000000000006,-123.10000000000001,38.89669308184582,-123.07399470254857,112,233
1302,38.900000000000006,-123.0,38.85863544024531,-123.03793010434212,72,147
1303,38.900000000000006,-122.80000000000001,38.926966883481455,-122.78617325542048,187,377
1304,38.900000000000006,-122.7,38.90549292280826,-122.70881448991952,283,569
1305,38.900000000000006,-122.60000000000001,38.90320759623736,-122.61342754454365,375,758
1306,38.900000000000006,-122.2,38.883878375,-122.23600233333333,24,48
1307,38.900000000000006,-122.0,38.88959516110838,-121.97569820930369,294,654
1308,38.900000000000006,-121.9,38.85428004097739,-121.94523325745456,48,103
1309,38.900000000000006,-121.80000000000001,38.88195051922897,-121.80393735658866,30,62
1310,38.900000000000006,-121.7,38.88761171813202,-121.70599412315009,94,194
1311,38.900000000000006,-121.60000000000001,38.89646815524628,-121.58795377070402,176,370
1312,38.900000000000006,-121.5,38.894036277400005,-121.51405693058591,215,434
1313,38.900000000000006,-121.4,38.912492459441665,-121.37835386929716,104,212
1314,38.900000000000006,-121.30000000000001,38.88444936291125,-121.31118341784837,402,808
1315,38.900000000000006,-121.2,38.88934588928228,-121.19611073576456,455,927
1316,38.900000000000006,-121.10000000000001,38.912006476874936,-121.09727086288302,2765,5887
1317,38.900000000000006,-121.0,38.911276619676684,-121.02424862048225,486,1009
1318,38.900000000000006,-120.9,38.8987123606002,-120.89201617503385,186,380
1319,38.900000000000006,-120.80000000000001,38.89955530120482,-120.82383403012048,166,332
1320,38.900000000000006,-120.7,38.934006310344834,-120.71245237931034,29,58
1321,38.900000000000006,-120.10000000000001,38.941152645833334,-120.08375593749999,48,102
1322,38.900000000000006,-120.0,38.88307522966238,-120.00203195443612,442,892
1323,39.0,-123.7,38.98493149024401,-123.68757045833833,52,104
1324,39.0,-123.4,39.007440167341805,-123.37450219745318,72,146
1325,39.0,-123.30000000000001,39.015132769927774,-123.29962185518694,50,100
1326,39.0,-123.2,39.041514886363636,-123.16260615909091,44,88
1327,39.0,-123.10000000000001,38.984088958599976,-123.10844212309182,336,685
1328,39.0,-123.0,38.97992254310109,-123.00185573278206,162,324
1329,39.0,-122.9,39.00870244310876,-122.90177095724987,388,778
1330,39.0,-122.80000000000001,38.995146822703866,-122.81040434587507,366,735
1331,39.0,-122.7,39.00946178631325,-122.69737320848192,415,836
1332,39.0,-122.60000000000001,39.00891933686329,-122.60432605396394,222,449
1333,39.0,-122.5,39.01162803360258,-122.49545734474775,131,262
1334,39.0,-122.4,39.01224308132072,-122.38228202812769,170,352
1335,39.0,-122.10000000000001,39.01227979206051,-122.06202395256717,210,455
1336,39.0,-122.0,38.98356688655657,-122.01416103064047,59,118
1337,39.0,-121.80000000000001,39.01253207407407,-121.80782244444444,27,62
1338,39.0,-121.7,39.00507021058971,-121.67366345401788,60,123
1339,39.0,-121.60000000000001,39.00666581988191,-121.60148605852044,269,543
1340,39.0,-121.5,39.00820734919481,-121.51024653149159,423,859
1341,39.0,-121.4,38.993793550472596,-121.40140944664853,357,717
1342,39.0,-121.30000000000001,39.005008924771936,-121.30473521450207,79,158
1343,39.0,-121.10000000000001,38.99429840285044,-121.09487871842033,817,1651
1344,39.0,-121.0,39.00224041397854,-121.00259395847895,659,1430
1345,39.0,-120.9,38.9986369682207,-120.89648395201007,165,330
1346,39.0,-120.80000000000001,39.02013734246575,-120.82207915068493,73,146
1347,39.0,-120.10000000000001,38.98766332941177,-120.10896405882353,85,179
1348,39.1,-123.7,39.11089956989056,-123.70828245165416,39,78
1349,39.1,-123.5,39.09897584762516,-123.49314363592003,86,171
1350,39.1,-123.4,39.062315392857144,-123.43743199999999,28,56
1351,39.1,-123.2,39.11199789186987,-123.1952254933143,466,931
1352,39.1,-122.9,39.107897722338144,-122.89494989538194,449,901
1353,39.1,-122.80000000000001,39.09674768148148,-122.80721034567901,405,808
1354,39.1,-122.60000000000001,39.06662625,-122.59399608333332,24,48
1355,39.1,-122.30000000000001,39.117649284731876,-122.29906575071142,87,177
1356,39.1,-122.2,39.124077625,-122.182982875,24,48
1357,39.1,-122.10000000000001,39.095145601036855,-122.1012897598211,181,390
1358,39.1,-121.9,39.12040343789645,-121.91224939982881,92,190
1359,39.1,-121.80000000000001,39.13275439608403,-121.79541949558228,102,213
1360,39.1,-121.7,39.11440467853024,-121.69598032108944,234,470
1361,39.1,-121.60000000000001,39.112920253029685,-121.58652480611114,2305,4637
1362,39.1,-121.5,39.10054129101781,-121.53311215849206,726,1453
1363,39.1,-121.4,39.066862059701215,-121.3980509502378,35,70
1364,39.1,-121.2,39.09586454285715,-121.1631845142857,35,72
1365,39.1,-121.10000000000001,39.109569166644825,-121.0863430580482,594,1206
1366,39.1,-121.0,39.105974840778515,-120.98483285803229,505,1042
1367,39.1,-120.9,39.12307781192164,-120.92959638463329,393,873
1368,39.1,-120.2,39.11962108783784,-120.16184546621622,148,300
1369,39.1,-120.10000000000001,39.088522522727274,-120.13790068181817,44,88
1370,39.2,-123.80000000000001,39.225313348359045,-123.76878448673469,94,190
1371,39.2,-123.7,39.190546678511716,-123.73442176286899,102,206
1372,39.2,-123.60000000000001,39.16121829271338,-123.59125838563985,62,124
1373,39.2,-123.2,39.19548543865063,-123.20363570568409,751,1512
1374,39.2,-123.10000000000001,39.23738703971333,-123.11533691157103,85,171
1375,39.2,-123.0,39.17470522651805,-123.00622975077857,200,405
1376,39.2,-122.9,39.16524809045226,-122.91282269296482,199,404
1377,39.2,-122.2,39.192550331934626,-122.18544368841053,95,201
1378,39.2,-122.10000000000001,39.17429012671004,-122.12151434248106,96,192
1379,39.2,-122.0,39.20400551211165,-122.01184008257579,210,426
1380,39.2,-121.9,39.18681914285714,-121.90417653571429,28,56
1381,39.2,-121.80000000000001,39.1661894024132,-121.76582918945354,68,136
1382,39.2,-121.7,39.18607277410142,-121.690253269171,176,352
1383,39.2,-121.60000000000001,39.202416392522274,-121.61415351073863,361,752
1384,39.2,-121.5,39.20412964901124,-121.50955302538782,202,408
1385,39.2,-121.4,39.211384467528774,-121.40571344915546,156,324
1386,39.2,-121.30000000000001,39.204333500000004,-121.29864461504425,226,457
1387,39.2,-121.2,39.20831798678532,-121.19219879045902,388,782
1388,39.2,-121.10000000000001,39.20060988170745,-121.07841554785209,729,1467
1389,39.2,-121.0,39.204331501877114,-121.01226394897539,831,1662
1390,39.2,-120.9,39.171371962449705,-120.87727708180049,262,568
1391,39.2,-120.80000000000001,39.21222865275052,-120.78994414770342,689,1522
1392,39.2,-120.7,39.24589364516129,-120.74518419354838,31,62
1393,39.2,-120.2,39.193222746288974,-120.19897377956697,248,503
1394,39.2,-120.10000000000001,39.190536019250004,-120.11523144171419,421,844
1395,39.2,-120.0,39.23751770695971,-120.02658323443224,273,554
1396,39.300000000000004,-123.80000000000001,39.29959484555556,-123.79433551243056,144,286
1397,39.300000000000004,-123.7,39.281065276586716,-123.71986888598722,23,46
1398,39.300000000000004,-123.60000000000001,39.31202759995534,-123.58682258685461,34,68
1399,39.300000000000004,-123.5,39.34501114814815,-123.5272607037037,27,55
1400,39.300000000000004,-123.30000000000001,39.317875975092186,-123.29604337700952,307,616
1401,39.300000000000004,-123.2,39.271796205553024,-123.22115152237629,209,421
1402,39.300000000000004,-123.10000000000001,39.30697709211241,-123.10693678529371,60,120
1403,39.300000000000004,-122.2,39.29872250519516,-122.1902612687921,173,370
1404,39.300000000000004,-122.0,39.290908556919355,-122.02392207178002,83,168
1405,39.300000000000004,-121.7,39.307751167365645,-121.67675803802948,319,649
1406,39.300000000000004,-121.60000000000001,39.2923113503147,-121.60316268410966,180,359
1407,39.300000000000004,-121.5,39.302923476808274,-121.51878829400533,88,176
1408,39.300000000000004,-121.4,39.30138049714286,-121.38758741714285,175,350
1409,39.300000000000004,-121.30000000000001,39.33093476470588,-121.31715231372549,51,101
1410,39.300000000000004,-121.2,39.2718870131579,-121.1909092368421,76,151
1411,39.300000000000004,-121.10000000000001,39.29297141695764,-121.09076292594295,372,747
1412,39.300000000000004,-121.0,39.27498224444004,-121.00447629961751,359,726
1413,39.300000000000004,-120.9,39.2909720070164,-120.92030311004058,123,250
1414,39.300000000000004,-120.80000000000001,39.3152530883369,-120.79780427517832,108,215
1415,39.300000000000004,-120.7,39.288185297808546,-120.69677879039511,718,1576
1416,39.300000000000004,-120.60000000000001,39.319797683088964,-120.60084397567087,534,1192
1417,39.300000000000004,-120.5,39.31030537064133,-120.51324704659933,441,969
1418,39.300000000000004,-120.4,39.32332830268392,-120.40329470831142,480,1062
1419,39.300000000000004,-120.30000000000001,39.333726231720505,-120.31289563823832,581,1260
1420,39.300000000000004,-120.2,39.32459076280136,-120.19769322369093,592,1251
1421,39.300000000000004,-120.10000000000001,39.284227564475856,-120.10677521280475,248,514
1422,39.300000000000004,-120.0,39.25444802932199,-120.04235260454635,39,78
1423,39.400000000000006,-123.80000000000001,39.405344208622964,-123.79921119817948,328,660
1424,39.400000000000006,-123.7,39.39796644951136,-123.71437491886432,134,271
1425,39.400000000000006,-123.60000000000001,39.35378380304599,-123.58859678210891,71,142
1426,39.400000000000006,-123.5,39.371794022589356,-123.4909405422348,137,276
1427,39.400000000000006,-123.4,39.4211213033089,-123.37699869072732,316,633
1428,39.400000000000006,-123.30000000000001,39.38727558754718,-123.32252275357052,300,621
1429,39.400000000000006,-122.2,39.39326758760994,-122.19589340213079,94,210
1430,39.400000000000006,-122.0,39.40527583313866,-122.00977615646954,51,102
1431,39.400000000000006,-121.9,39.374009925925925,-121.89982429629629,27,53
1432,39.400000000000006,-121.7,39.39162716381645,-121.6864667860339,276,569
1433,39.400000000000006,-121.60000000000001,39.406697442857144,-121.59585034642858,280,562
1434,39.400000000000006,-121.5,39.42136726020412,-121.52203702678143,162,324
1435,39.400000000000006,-121.4,39.407285414964456,-121.40902117054755,119,237
1436,39.400000000000006,-121.30000000000001,39.39191729121211,-121.29870451056658,108,216
1437,39.400000000000006,-121.2,39.37709153771267,-121.21710409689983,79,159
1438,39.400000000000006,-121.10000000000001,39.38969414612673,-121.09115792396781,201,411
1439,39.400000000000006,-121.0,39.384327125,-121.002889625,40,80
1440,39.400000000000006,-120.2,39.3969736270124,-120.18800035048555,68,137
1441,39.400000000000006,-120.10000000000001,39.37382768197991,-120.10277319874274,639,1365
1442,39.400000000000006,-120.0,39.40814649111865,-120.0284704716014,518,1179
1443,39.5,-123.80000000000001,39.48288617272728,-123.78628078181818,110,219
1444,39.5,-123.4,39.49351596050422,-123.38607499780272,247,498
1445,39.5,-123.30000000000001,39.45475445,-123.339633,20,40
1446,39.5,-122.2,39.51436830177223,-122.20629366268412,234,493
1447,39.5,-122.10000000000001,39.508832673469385,-122.11818144897958,49,98
1448,39.5,-122.0,39.4913914845094,-122.01041482550825,82,177
1449,39.5,-121.9,39.48907887909442,-121.88452172094901,40,82
1450,39.5,-121.80000000000001,39.488393676314345,-121.78478410110179,22,45
1451,39.5,-121.7,39.48792342296688,-121.695130386229,172,348
1452,39.5,-121.60000000000001,39.497289841524484,-121.58118810538005,574,1157
1453,39.5,-121.5,39.49247750659317,-121.50295490083691,873,1761
1454,39.5,-121.4,39.50479609386179,-121.42008110404309,135,273
1455,39.5,-121.30000000000001,39.49263162135922,-121.29736855339806,103,206
1456,39.5,-121.2,39.48950111111111,-121.2242345111111,45,90
1457,39.5,-121.0,39.50175576127264,-121.00994561038924,57,117
1458,39.5,-120.30000000000001,39.517521249247224,-120.2900048556003,39,78
1459,39.5,-120.0,39.461219047619046,-120.00794928571429,21,44
1460,39.6,-123.80000000000001,39.59651175180492,-123.77632155329387,67,134
1461,39.6,-123.5,39.61560724504551,-123.46438993033732,78,156
1462,39.6,-123.4,39.57181549735443,-123.41649285618418,117,238
1463,39.6,-122.2,39.595616205103426,-122.20530067989588,122,269
1464,39.6,-122.10000000000001,39.577865909233694,-122.10738984442078,29,57
1465,39.6,-122.0,39.603497413484675,-122.00320272498162,95,191
1466,39.6,-121.9,39.62148575532754,-121.90361321734235,65,130
1467,39.6,-121.80000000000001,39.62144123397814,-121.78869426877884,81,162
1468,39.6,-121.7,39.616723484461225,-121.69630081658791,182,381
1469,39.6,-121.60000000000001,39.60653190002521,-121.60972808742295,175,357
1470,39.6,-121.5,39.59721675012655,-121.5342837242788,36,72
1471,39.6,-121.4,39.60503438436208,-121.42535564405703,96,197
1472,39.6,-120.80000000000001,39.55814673333334,-120.81725516666667,30,62
1473,39.6,-120.60000000000001,39.59304953686538,-120.60860530591907,32,65
1474,39.6,-120.5,39.620700163096046,-120.4889069038739,36,74
1475,39.6,-120.4,39.60417636701299,-120.39380613819708,72,144
1476,39.7,-123.80000000000001,39.69571614537886,-123.7977119697867,24,48
1477,39.7,-123.5,39.698859671236946,-123.4940095356741,180,361
1478,39.7,-123.30000000000001,39.70936606493507,-123.30527353246754,77,154
1479,39.7,-122.2,39.71730051888319,-122.19747419555117,244,505
1480,39.7,-122.10000000000001,39.730539940379415,-122.11765408235935,100,200
1481,39.7,-122.0,39.72798669031277,-122.01075491423883,138,279
1482,39.7,-121.9,39.72264796420054,-121.88559233520434,224,449
1483,39.7,-121.80000000000001,39.71652226087,-121.80545845934292,859,1726
1484,39.7,-121.7,39.692534541326694,-121.72094153906502,239,479
1485,39.7,-121.60000000000001,39.6848087351125,-121.59225226281805,116,233
1486,39.7,-121.5,39.70930441196808,-121.5156756827932,120,245
1487,39.7,-120.60000000000001,39.7315067826087,-120.58569295652174,23,46
1488,39.7,-120.4,39.667526331250464,-120.41313626862593,20,40
1489,39.7,-120.2,39.69326291666667,-120.23487808333333,24,48
1490,39.7,-120.0,39.70872253673785,-120.02478537747476,48,103
1491,39.800000000000004,-123.80000000000001,39.801445775707876,-123.80469621925177,27,54
1492,39.800000000000004,-123.7,39.84531571330668,-123.70076327549452,50,101
1493,39.800000000000004,-123.60000000000001,39.82657928933731,-123.59280341054577,99,202
1494,39.800000000000004,-123.5,39.78319838549134,-123.54177740791853,78,156
1495,39.800000000000004,-123.30000000000001,39.80388476744186,-123.2642521627907,86,172
1496,39.800000000000004,-123.2,39.80190339716312,-123.23061766666667,141,284
1497,39.800000000000004,-122.2,39.78659921195051,-122.20231691838798,225,467
1498,39.800000000000004,-122.10000000000001,39.79559348732858,-122.11092161712446,48,96
1499,39.800000000000004,-122.0,39.76504266606239,-121.97989170592433,106,219
1500,39.800000000000004,-121.9,39.782487634510204,-121.8934788858661,404,823
1501,39.800000000000004,-121.80000000000001,39.76896955635778,-121.8391861248222,165,333
1502,39.800000000000004,-121.7,39.79089444907127,-121.70939403621885,53,106
1503,39.800000000000004,-121.60000000000001,39.8269051107595,-121.59833890189873,316,631
1504,39.800000000000004,-121.5,39.77741555950776,-121.47957455452854,40,82
1505,39.800000000000004,-121.4,39.82460922047289,-121.4199203739455,24,53
1506,39.800000000000004,-120.7,39.82622044827586,-120.6662198275862,29,58
1507,39.800000000000004,-120.60000000000001,39.77627414624452,-120.60482248862328,109,219
1508,39.800000000000004,-120.5,39.80420791578947,-120.48509788421053,95,196
1509,39.800000000000004,-120.4,39.81616242493997,-120.3954251963512,66,144
1510,39.800000000000004,-120.30000000000001,39.79995100000001,-120.31675168965516,29,58
1511,39.800000000000004,-120.2,39.80124703869334,-120.19549837218553,28,56
1512,39.800000000000004,-120.10000000000001,39.79445156855796,-120.11254406123255,40,81
1513,39.800000000000004,-120.0,39.786064886881135,-120.03857239955526,65,133
1514,39.900000000000006,-123.80000000000001,39.91601657105648,-123.76399729567049,83,169
1515,39.900000000000006,-123.7,39.87443096562265,-123.72310104511065,112,228
1516,39.900000000000006,-122.30000000000001,39.925497110560435,-122.28851332496947,24,48
1517,39.900000000000006,-122.2,39.90644066602472,-122.19209706279987,405,838
1518,39.900000000000006,-122.10000000000001,39.914351711864406,-122.11245825423728,118,238
1519,39.900000000000006,-122.0,39.89923739788499,-122.00003827592586,121,244
1520,39.900000000000006,-121.7,39.89309477419355,-121.69099870967742,93,192
1521,39.900000000000006,-121.60000000000001,39.87506053508772,-121.60240035964912,114,228
1522,39.900000000000006,-121.0,39.94292085714286,-120.96859194285715,35,70
1523,39.900000000000006,-120.9,39.93552350822512,-120.92141783097189,184,372
1524,39.900000000000006,-120.80000000000001,39.90013174236676,-120.79365964182801,63,130
1525,39.900000000000006,-120.7,39.865773275234254,-120.70568447110628,44,90
1526,39.900000000000006,-120.0,39.90295959776006,-120.02089436993788,44,92
1527,40.0,-124.10000000000001,40.03329585,-124.06647304999998,20,39
1528,40.0,-124.0,40.03810695833334,-124.02778120833334,24,48
1529,40.0,-123.80000000000001,40.002128740513825,-123.78907198010616,86,176
1530,40.0,-122.4,40.007244372837846,-122.40036941959221,88,176
1531,40.0,-122.30000000000001,39.99959232845463,-122.29936494093315,39,78
1532,40.0,-122.2,39.99645178239106,-122.19331394761615,273,569
1533,40.0,-122.10000000000001,40.016037027153516,-122.10426734907652,242,487
1534,40.0,-121.60000000000001,40.01485411049398,-121.62596282618314,54,114
1535,40.0,-121.30000000000001,39.96797948805365,-121.28163391878114,25,50
1536,40.0,-121.2,40.0131785,-121.21162410526316,38,76
1537,40.0,-121.10000000000001,40.02173835483872,-121.08997587096775,31,62
1538,40.0,-121.0,40.019166435482255,-120.97157663421753,109,219
1539,40.0,-120.9,39.97467687179488,-120.92820923076924,39,78
1540,40.0,-120.10000000000001,40.02488806871956,-120.10430988526049,52,112
1541,40.0,-120.0,39.95308715536442,-120.033759179911,23,49
1542,40.1,-124.0,40.07176792,-123.96964596,25,50
1543,40.1,-123.9,40.10965914545455,-123.90213067272727,55,109
1544,40.1,-123.80000000000001,40.11011648933425,-123.80395970147126,293,588
1545,40.1,-123.7,40.1059791724138,-123.69747868965517,29,58
1546,40.1,-122.30000000000001,40.115896806451616,-122.29079383870967,31,62
1547,40.1,-122.2,40.09660682037191,-122.20155196269702,290,599
1548,40.1,-122.10000000000001,40.099162669014085,-122.11576750704226,142,287
1549,40.1,-121.60000000000001,40.078882900636486,-121.59033923981804,21,44
1550,40.1,-121.0,40.1002037864864,-120.9594490902633,46,92
1551,40.1,-120.9,40.11802046378156,-120.91618358602759,86,174
1552,40.1,-120.30000000000001,40.13217296719331,-120.26078345583748,33,66
1553,40.1,-120.2,40.113410454641304,-120.18574895282366,75,152
1554,40.1,-120.10000000000001,40.07709320582775,-120.13117244858041,23,46
1555,40.2,-123.80000000000001,40.20865540068975,-123.8011241258257,105,212
1556,40.2,-123.60000000000001,40.188344904761905,-123.59737819047619,21,42
1557,40.2,-122.30000000000001,40.2058703987979,-122.274123781177,235,491
1558,40.2,-122.2,40.18409134386226,-122.21612736170124,403,854
1559,40.2,-121.2,40.222594054566024,-121.18479844879583,22,44
1560,40.2,-121.10000000000001,40.194011207852256,-121.09283240287488,72,150
1561,40.2,-121.0,40.17226455555556,-120.99412244444446,36,73
1562,40.2,-120.4,40.18697826717444,-120.39056886515883,77,156
1563,40.2,-120.30000000000001,40.15719844320866,-120.32094876647446,20,40
1564,40.300000000000004,-123.9,40.288653093380255,-123.88838747120582,161,325
1565,40.300000000000004,-123.80000000000001,40.26117184064709,-123.82418578358144,26,52
1566,40.300000000000004,-122.80000000000001,40.32193699891968,-122.81333103648457,24,48
1567,40.300000000000004,-122.60000000000001,40.287305638712574,-122.6021610219783,35,72
1568,40.300000000000004,-122.5,40.275004324736095,-122.48897324914067,38,76
1569,40.300000000000004,-122.4,40.320071662162164,-122.38840717567568,74,147
1570,40.300000000000004,-122.30000000000001,40.30067189580395,-122.28635528591569,210,449
1571,40.300000000000004,-122.2,40.26822621739131,-122.22856352173913,23,46
1572,40.300000000000004,-122.10000000000001,40.2956067312283,-122.0975533494813,43,86
1573,40.300000000000004,-121.9,40.33776021712279,-121.9045684887838,20,40
1574,40.300000000000004,-121.7,40.34566466818312,-121.70134849134783,40,88
1575,40.300000000000004,-121.60000000000001,40.346168875,-121.6059489375,32,76
1576,40.300000000000004,-121.4,40.274767015155696,-121.40111274836491,67,139
1577,40.300000000000004,-121.30000000000001,40.27038962763872,-121.2823678431043,40,84
